,Andover High,Bancroft,Doherty,High Plain & Wood Hill,Sanborn,Shawsheen,South,West Elementary, West Middle,AHS Main (MSWB),AHU1-4 (PBA),LV Plug Loads (DHB),Dunn Gym & Field House (DG),Kitchen & Emergency (DE/ATS),HV Lighting (DL),Chillers (M1),Collins Center (AMDP)
9/28/2017 0:15,10501991,0,569747,1257477,236831,,343641,,396377,10501991,,320028,783114,807275,908376,89957,630028
9/29/2017 0:00,10507607,1863184,571407,1262023,237619,,344830,,397765,10507607,,320579,784426,808166,910036,90407,630639
9/29/2017 0:15,10507630,1863193,571413,1262034,237623,,344833,,397769,10507630,,320581,784432,808175,910041,90408,630642
9/30/2017 0:00,10512728,1865124,572931,1265813,238328,,345867,,398884,10512728,,321141,785646,809215,911533,90550,631156
9/30/2017 0:15,10512750,1865124,572937,1265821,238331,,345870,,398889,10512750,,321143,785652,809223,911538,90550,631159
10/1/2017 0:00,10514692,1865631,573479,1266783,238637,,346177,,399310,10514692,,321383,785939,809927,911976,90565,631465
10/1/2017 0:15,10514716,1865638,573485,1266792,238640,,346180,,399314,10514716,,321386,785945,809935,911981,90565,631469
10/2/2017 0:00,10516709,1866135,573960,1267586,238938,,346463,,399730,10516709,,321646,786240,810647,912450,90580,631762
10/2/2017 0:15,10516732,1866143,573965,1267596,238941,,346466,,399734,10516732,,321649,786245,810655,912455,90580,631766
10/3/2017 0:00,10521974,1868052,575446,1271502,239642,,347612,,400862,10521974,,322227,787500,811745,913963,90713,632337
10/3/2017 0:15,10521997,1868052,575451,1271511,239645,,347615,,400866,10521997,,322229,787505,811753,913968,90713,632340
10/4/2017 0:00,10527141,1870073,576986,1275545,240341,,348656,,401975,10527141,,322775,788729,812803,915523,90837,632888
10/4/2017 0:15,10527163,1870080,576992,1275554,240345,,348660,,401979,10527163,,322777,788734,812811,915527,90837,632891
10/5/2017 0:00,10532484,1872308,578486,1279729,241052,,349746,,403169,10532484,,323332,789971,813859,917109,91027,633519
10/5/2017 0:15,10532505,1872308,578492,1279738,241055,,349749,,403174,10532505,,323334,789977,813866,917114,91027,633522
10/6/2017 0:00,10537986,1874237,579894,1284002,241824,,350811,,404383,10537986,1151,323932,791213,814837,918774,91331,634142
10/6/2017 0:15,10538009,1874237,579901,1284010,241828,,350814,,404387,10538009,1151,323934,791218,814844,918779,91331,634145
10/7/2017 0:00,10543154,1876790,581416,1287986,242541,,351816,,405495,10543154,1372,324478,792447,815874,920321,91506,634657
10/7/2017 0:15,10543176,1876790,581422,1287995,242544,,351821,,405499,10543176,1372,324480,792452,815882,920326,91507,634660
10/8/2017 0:00,10545192,1876972,581951,1288859,242844,,352120,,406027,10545192,1372,324732,792762,816645,920805,91522,634910
10/8/2017 0:15,10545217,1876972,581957,1288869,242847,,352123,,406031,10545217,1372,324735,792767,816654,920810,91522,634914
10/9/2017 0:00,10547206,1876972,582477,1289861,243148,,352404,,406716,10547206,1372,324989,793073,817391,921297,91537,635156
10/9/2017 0:15,10547229,1876972,582482,1289875,243151,,352407,,406720,10547229,1372,324992,793078,817399,921303,91537,635159
10/10/2017 0:00,10549277,1876972,583009,1291282,243520,,352713,,407381,10549277,1372,325253,793433,818142,921763,91553,635426
10/10/2017 0:15,10549301,1876972,583014,1291294,243524,,352716,,407390,10549301,1372,325256,793438,818150,921768,91553,635429
10/11/2017 0:00,10554675,1876972,584587,1295858,244324,,353777,,408592,10554675,1641,325864,794697,819092,923189,91981,635990
10/11/2017 0:15,10554703,1876972,584593,1295870,244327,,353780,,408596,10554703,1641,325866,794704,819102,923196,91981,635994
10/12/2017 0:00,10559917,1876972,586004,1300009,245050,,354862,,409645,10559917,1906,326420,795926,820052,924660,92209,636634
10/12/2017 0:15,10559940,1876972,586010,1300019,245054,,354865,,409649,10559940,1906,326422,795931,820061,924665,92209,636637
10/13/2017 0:00,10564875,1876972,587627,1304045,245788,,355960,,410739,10564875,2162,326948,797160,821036,926122,92275,637167
10/13/2017 0:15,10564897,1876972,587633,1304054,245792,,355964,,410743,10564897,2162,326950,797166,821043,926127,92275,637170
10/14/2017 0:00,10569973,1876972,589126,1307987,246511,,356956,,411861,10569973,2381,327456,798461,822136,927597,92357,637692
10/14/2017 0:15,10569996,1876972,589132,1307995,246514,,356959,,411865,10569996,2381,327458,798466,822144,927602,92357,637695
10/15/2017 0:00,10572087,1876972,589685,1308957,246813,,357259,,412267,10572087,2381,327710,798799,822924,928118,92372,637945
10/15/2017 0:15,10572112,1876972,589691,1308967,246817,,357262,,412271,10572112,2381,327712,798805,822933,928124,92373,637949
10/16/2017 0:00,10574249,1876972,590223,1309962,247114,,357554,,412731,10574249,2381,327973,799186,823707,928628,92388,638207
10/16/2017 0:15,10574274,1876972,590229,,247118,,357557,,412736,10574274,2381,327976,799192,823716,928633,92388,638210
10/17/2017 0:00,10579467,1876972,591644,,247856,,358664,,413848,10579467,2625,328595,800543,824769,930090,92428,638747
10/17/2017 0:15,10579493,1876972,591649,,247859,,358668,,413853,10579493,2625,328598,800552,824777,930095,92429,638750
10/18/2017 0:00,10584837,1876972,593269,,248632,,359703,,414987,10584837,2843,329160,801956,826065,931529,92454,639281
10/18/2017 0:15,10584860,1876972,593274,,248635,,359707,,414992,10584860,2843,329162,801963,826073,931534,92454,639283
10/19/2017 0:00,10590234,1876972,594681,,249392,,360732,,416136,10590234,3062,329746,803381,827197,932999,92551,639868
10/19/2017 0:15,10590259,1876972,594686,,249396,,360735,,416140,10590259,3062,329748,803388,827205,933004,92552,639871
10/20/2017 0:00,10595606,1876972,596104,,250196,,361755,,417286,10595606,3281,330304,804751,828290,934490,92704,640477
10/20/2017 0:15,10595633,1876972,596109,,250199,,361758,,417290,10595633,3281,330306,804761,828298,934495,92704,640479
10/21/2017 0:00,10600537,1876972,597327,1330230,250887,,362658,,418267,10600537,3502,330797,806117,829334,935680,92811,641097
10/21/2017 0:15,10600559,1876972,597332,1330240,250891,,362661,,418272,10600559,3502,330799,806122,829342,935685,92812,641100
10/22/2017 0:00,10602746,1876972,597861,1331148,251279,,362961,,418702,10602746,3502,331040,806452,830085,936127,92826,641570
10/22/2017 0:15,10602769,1876972,597867,1331158,251282,,362965,,418706,10602769,3502,331043,806457,830092,936131,92826,641574
10/23/2017 0:00,10604933,1876972,598405,1332062,251587,,363260,,419136,10604933,3502,331310,806848,830804,936602,92842,641936
10/23/2017 0:15,10604955,1876972,598411,1332072,251591,,363262,,419140,10604955,3502,331313,806853,830811,936607,92842,641939
10/24/2017 0:00,10610311,1876972,599873,1336209,252317,,364329,,420285,10610311,3735,331921,808218,831878,938047,92969,642570
10/24/2017 0:15,10610337,1876972,599878,1336219,252320,,364333,,420289,10610337,3735,331923,808227,831886,938052,92970,642572
10/25/2017 0:00,10615780,1876972,601346,1340565,253076,,365413,,421558,10615780,3982,332482,809743,832847,939532,93258,643081
10/25/2017 0:15,10615804,1876972,601352,1340579,253079,,365416,,421563,10615804,3982,332485,809750,832855,939537,93258,643083
10/26/2017 0:00,10621447,1876972,602873,1345395,253847,,366545,,422747,10621447,4231,333050,811233,833845,941049,93602,643699
10/26/2017 0:15,10621473,1876972,602879,1345408,253851,,366548,,422752,10621473,4231,333052,811243,833853,941054,93602,643701
10/27/2017 0:00,10626593,1876972,604417,1349868,254587,,367639,,423900,10626593,4487,333620,812495,834840,942533,93642,644348
10/27/2017 0:15,10626616,1876972,604423,1349883,254590,,367643,,423904,10626616,4487,333622,812500,834847,942538,93642,644351
10/28/2017 0:00,10631876,1876972,605938,1354071,255341,,368671,,425030,10631876,4719,334204,813822,836026,943943,93680,644969
10/28/2017 0:15,10631902,1876972,605944,1354080,255344,,368677,,425034,10631902,4719,334206,813830,836034,943948,93680,644972
10/29/2017 0:00,10634054,1876972,606678,1354914,255649,,369003,,425446,10634054,4719,334451,814263,836764,944432,93696,645276
10/29/2017 0:15,10634079,1876972,606684,1354924,255652,,369006,,425450,10634079,4719,334454,814269,836772,944437,93696,645280
10/30/2017 0:00,10636472,1876972,607360,1355744,255964,,369294,,,10636472,4719,334696,814717,837487,944940,93711,645810
10/30/2017 0:15,10636472,1876972,607366,1355744,255967,,369297,,,10636472,4719,334696,814717,837487,944940,93711,645810
10/31/2017 0:00,10636472,1876972,607366,1355744,256357,,369754,,,10636472,4719,334696,814717,837487,944940,93711,645810
10/31/2017 0:15,10636472,1876972,607366,1355744,256361,,369757,,,10636472,4719,334696,814717,837487,944940,93711,645810
11/1/2017 0:00,10637792,1876972,608012,1355744,256743,,370171,,,10637792,4756,334805,814949,837936,945218,93720,646057
11/1/2017 0:15,10637816,1876972,608017,1355744,256746,,370174,,,10637816,4756,334807,814955,837944,945222,93720,646061
11/2/2017 0:00,10640588,1876972,609172,1356176,257169,,370635,,426045,10640588,4802,335008,815415,839073,945722,93736,646569
11/2/2017 0:15,10640613,1876972,609178,1356185,257173,,370639,,426051,10640613,4802,335010,815421,839081,945727,93736,646573
11/3/2017 0:00,10646055,1876972,610805,1360302,257936,,371688,,427211,10646055,5006,335566,816824,840198,947201,93792,647335
11/3/2017 0:15,10646079,1876972,610811,1360311,257939,,371691,,427214,10646079,5006,335568,816829,840205,947206,93792,647339
11/4/2017 0:00,10651368,1876972,612409,1364273,258691,,372733,,428256,10651368,5212,336121,818178,841201,948649,93938,648057
11/4/2017 0:15,10651394,1876972,612414,1364282,258695,,372736,,428259,10651394,5212,336123,818186,841208,948654,93938,648062
11/5/2017 0:00,10653677,1876972,613305,1365133,259005,,373094,,428603,10653677,5212,336326,818593,841949,949129,93953,648566
11/5/2017 0:15,10653700,1876972,613310,1365142,259009,,373097,,428607,10653700,5212,336328,818598,841956,949134,93954,648570
11/6/2017 0:00,10655768,1876972,614122,1366024,259349,,373411,,429064,10655768,5212,336515,818999,842688,949628,93969,648867
11/6/2017 0:15,10655789,1876972,614128,1366034,259352,,373415,,429069,10655789,5212,336517,819004,842695,949633,93970,648870
11/7/2017 0:00,10661124,1876972,615671,1370346,260102,,374527,,430162,10661124,5406,337048,820383,843691,951167,94043,649614
11/7/2017 0:15,10661148,1876972,615676,1370355,260105,,374530,,430166,10661148,5406,337050,820390,843700,951172,94043,649616
11/8/2017 0:00,10666586,1876972,617348,1374570,260912,,375587,,431333,10666586,5587,337600,821785,845055,952660,94059,650194
11/8/2017 0:15,10666609,1876972,617353,1374579,260915,,375591,,431336,10666609,5587,337602,821792,845062,952665,94059,650197
11/9/2017 0:00,10672257,1876972,619086,1378891,261718,,376698,,432498,10672257,5800,338146,823183,846491,954168,94075,650884
11/9/2017 0:15,10672285,1876972,619097,1378902,261722,,376703,,432504,10672285,5800,338148,823188,846504,954173,94075,650888
11/10/2017 0:00,10677189,1876972,620490,1382421,262399,,377632,,433478,10677189,6012,338631,824405,847860,955161,94091,651649
11/10/2017 0:15,10677215,1876972,620495,1382430,262402,,377635,,433482,10677215,6012,338633,824413,847868,955165,94091,651653
11/11/2017 0:00,10679790,1876972,621226,1383664,262776,,378024,,434053,10679790,6012,338840,824861,848939,955590,94106,652142
11/11/2017 0:15,10679823,1876972,621236,1383675,262780,,378029,,434059,10679823,6012,338842,824867,848954,955594,94106,652148
11/12/2017 0:00,10682735,1876972,622192,1385455,263210,,378460,,434646,10682735,6012,339048,825318,850258,956013,94122,652756
11/12/2017 0:15,10682769,1876972,622202,1385470,263215,,378466,,434653,10682769,6012,339050,825325,850273,956017,94122,652762
11/13/2017 0:00,10685723,1876972,623067,1387261,263605,,378873,,435198,10685723,6012,339255,825895,851474,956480,94137,653351
11/13/2017 0:15,10685755,1876972,623077,1387276,263610,,378878,,435204,10685755,6012,339257,825903,851488,956485,94137,653355
11/14/2017 0:00,10691723,1876972,624995,1391914,264431,,380036,,436488,10691723,6213,339791,827283,853183,957893,94153,654245
11/14/2017 0:15,10691751,1876972,625005,1391925,264435,,380039,,436493,10691751,6213,339793,827289,853196,957898,94153,654248
11/15/2017 0:00,10697483,1876972,626929,1396331,265220,,381145,,437692,10697483,6415,340356,828729,854671,959294,94168,655033
11/15/2017 0:15,10697507,1876972,626934,1396339,265224,,381149,,437696,10697507,6415,340358,828736,854679,959300,94169,655036
11/16/2017 0:00,10703408,1876972,628796,1400868,266038,,382319,,438943,10703408,6627,340938,830097,856238,960737,94184,655921
11/16/2017 0:15,10703440,1876972,628807,1400879,266042,,382325,,438948,10703440,6627,340940,830105,856253,960743,94185,655925
11/17/2017 0:00,10709336,1876972,630511,1405250,266864,,383475,,440188,10709336,6847,341515,831519,857719,962230,94200,656790
11/17/2017 0:15,10709363,1876972,630515,1405259,266868,,383479,,440193,10709363,6847,341517,831526,857728,962235,94200,656795
11/18/2017 0:00,10715189,1876972,632211,1409456,267659,,384571,,441379,10715189,7068,342072,832912,859278,963654,94216,657624
11/18/2017 0:15,10715217,1876972,632221,1409467,267664,,384576,,441385,10715217,7068,342074,832918,859291,963659,94216,657626
11/19/2017 0:00,10717693,1876972,632911,1410407,268051,,384949,,442010,10717693,7068,342249,833291,860258,964124,94231,658182
11/19/2017 0:15,10717717,1876972,632916,1410416,268055,,384952,,442014,10717717,7068,342251,833296,860267,964129,94232,658187
11/20/2017 0:00,10719897,1876972,633425,1411268,268413,,385272,,442508,10719897,7068,342432,833568,861056,964616,94247,658690
11/20/2017 0:15,10719924,1876972,633437,1411282,268417,,385276,,442512,10719924,7068,342434,833573,861069,964621,94247,658692
11/21/2017 0:00,10725580,1876972,635326,1415651,269228,,386450,,443762,10725580,7273,342987,834928,862599,966006,94262,659450
11/21/2017 0:15,10725603,1876972,635331,1415662,269231,,386453,,443765,10725603,7273,342989,834935,862606,966011,94262,659452
11/22/2017 0:00,10730825,1876972,637177,1420032,269997,,387554,,444956,10730825,7474,343526,836295,863856,967415,94278,660296
11/22/2017 0:15,10730854,1876972,637182,1420041,270000,,387557,,444960,10730854,7474,343528,836300,863864,967420,94278,660306
11/23/2017 0:00,10735379,1876972,638566,1423460,270653,,388478,,445949,10735379,7680,343986,837546,864963,968478,94294,660867
11/23/2017 0:15,10735402,1876972,638571,1423469,270657,,388481,,445953,10735402,7680,343988,837554,864970,968483,94294,660870
11/24/2017 0:00,10737820,1876972,639441,1424724,271039,,388885,,446523,10737820,7680,344170,837965,866089,968908,94309,661214
11/24/2017 0:15,10737848,1876972,639451,1424734,271044,,388890,,446529,10737848,7680,344172,837971,866103,968913,94309,661216
11/25/2017 0:00,10740308,1876972,640136,1425881,271440,,389314,,447271,10740308,7680,344353,838340,867027,969386,94325,661788
11/25/2017 0:15,10740339,1876972,640141,1425890,271444,,389318,,447280,10740339,7680,344355,838348,867041,969391,94325,661791
11/26/2017 0:00,10742456,1876972,640650,1426906,271820,,389668,,447989,10742456,7680,344537,838805,867797,969815,94340,662139
11/26/2017 0:15,10742480,1876972,640656,1426919,271824,,389672,,447993,10742480,7680,344539,838812,867804,969820,94340,662144
11/27/2017 0:00,10744955,1876972,641313,1427897,272219,,390034,,448563,10744955,7680,344722,839276,868653,970295,94355,662706
11/27/2017 0:15,10744986,1876972,641324,1427910,272224,,390038,,448568,10744986,7680,344724,839283,868666,970299,94355,662710
11/28/2017 0:00,10750764,1876972,643293,1432894,273082,,391277,,449868,10750764,7880,345295,840696,870254,971690,94371,663460
11/28/2017 0:15,10750793,1876972,643303,1432910,273087,,391282,,449874,10750793,7880,345297,840703,870268,971695,94371,663463
11/29/2017 0:00,10756458,1876972,645259,1437802,273917,,392475,,451166,10756458,8036,345865,842099,871767,973127,94387,664208
11/29/2017 0:15,10756478,1876972,645264,1437815,273922,,392480,,451170,10756478,8036,345867,842104,871773,973131,94387,664210
11/30/2017 0:00,10761710,1876972,646886,1442389,274663,,393613,,452380,10761710,8224,346431,843465,872918,974585,94402,664842
11/30/2017 0:15,10761745,1876972,646891,1442403,274668,,393617,,452384,10761745,8226,346433,843474,872934,974590,94403,664845
12/1/2017 0:00,10767314,1876972,648747,1447200,275505,,394813,,453638,10767314,8417,347008,844871,874356,976029,94418,665517
12/1/2017 0:15,10767336,1876972,648752,1447213,275509,,394816,,453642,10767336,8417,347010,844876,874363,976034,94418,665520
12/2/2017 0:00,10772484,1876972,650548,1451663,276310,,395945,,454833,10772484,8580,347533,846175,875644,977400,94434,666150
12/2/2017 0:15,10772510,1876972,650558,1451677,276314,,395951,,454837,10772510,8580,347535,846180,875656,977405,94434,666152
12/3/2017 0:00,10775036,1876972,651340,1453130,276715,,396351,,455516,10775036,8580,347738,846665,876742,977875,94450,666499
12/3/2017 0:15,10775067,1876972,651351,1453146,276720,,396356,,455522,10775067,8580,347740,846671,876756,977879,94450,666504
12/4/2017 0:00,10777686,1876972,652103,1454519,277124,,396758,,456148,10777686,8580,347922,847029,877759,978342,94465,667183
12/4/2017 0:15,10777714,1876972,652114,1454533,277129,,396763,,456154,10777714,8580,347924,847035,877773,978346,94465,667186
12/5/2017 0:00,10783731,1876972,654020,1459358,277990,,397997,,457438,10783731,8733,348503,848518,879362,979742,94481,668140
12/5/2017 0:15,10783761,1876972,654030,1459373,277995,,398001,,457443,10783761,8733,348505,848526,879374,979747,94481,668143
12/6/2017 0:00,10789483,1876972,655758,1464195,278808,,399206,,458678,10789483,8892,349063,849966,880696,981219,94497,669037
12/6/2017 0:15,10789508,1876972,655764,1464208,278811,,399209,,458681,10789508,8892,349065,849973,880704,981224,94497,669040
12/7/2017 0:00,10795436,1876972,657465,1468709,279619,,400434,,459907,10795436,9051,349641,851345,882178,982710,94512,670032
12/7/2017 0:15,10795466,1876972,657476,1468724,279623,,400439,,459913,10795466,9051,349643,851352,882191,982715,94512,670035
12/8/2017 0:00,10801362,1876972,659215,1473482,280451,,401611,,461125,10801362,9214,350211,852754,883656,984150,94528,671029
